Index,followers,rt,text
393,2728,1,nodoubletax pattiberi vote budget amp protect ohio homeown learn impact eliminatingrestrict salt
394,2728,2,nodoubletax repjohnkatko dont doubl tax nyer vote budget calcul impact elimin restrict salt
395,2728,2,nodoubletax repmiketurn ohio lose salt elimin restrict vote budget learn
396,2728,2,mattbub thank pivotlearn edpolicyinca referenc gfoa bestpractic schoolbudget ht
397,2728,0,good advic wisdomwednesday
398,2728,2,advanc government account train underway glendal az current topic room crossov
399,2728,0,tholloman1967 enter win
400,2728,2,congrat follow jurisdict receiv gfoa popular annual financi report pafr award
401,2728,0,encor present 2nd annual betterbudget webinar come jan 11 instructor discu
402,2728,2,dwlobo gfoa great gaap updat
403,2728,1,horacekbeth gfoa great present gfoa annual gaap updat inform dynam flow topic
404,2728,0,heathervino5150 poll internet speed impact time
405,2728,0,centsiblecpa enjoy
406,2728,0,bettejoetweet thank particip
407,2728,1,bettejoetweet bett listen gaap updat gfoa gaap
408,2728,0,hmwfg thank particip
409,2728,0,maaiken2 thank particip
410,2728,1,maaiken2 joe enjoy 22nd annual government updat gasb gfoa gaap twitter
411,2728,0,reneeshelli salinaairport thank particip
412,2728,4,love photo come gaap updat particip gfoa
413,2728,0,twesslingcpa thank particip
414,2728,1,lavineddi gaap gfoa rtc miami fl
415,2728,0,lavineddi rtc thank particip
416,2728,0,knit7purl8 thank particip
417,2728,0,lavineddi rtc thank particip
418,2728,1,dwlobo gfoa enjoy gaap updat
419,2728,0,dwlobo thank particip
420,2728,1,gaap updat cityofbereaki thank share selfi us susan meek gfoa
421,2728,0,rdawsonronni thank particip
