Index,followers,rt,text
262,765754,552,treasuri sanction presid venezuela
263,765754,151,stevenmnuchin1 great join afphq discuss import taxreform amp regreform work hard unrigtheeconomi
264,765754,27,assist secretari public affair tony4ni join bloomberg kevcirilli talk taxreform hardwork
265,765754,54,today stevenmnuchin1 chair meet financi stabil oversight council read avail
266,765754,32,treasuri sanction key ballist missil entiti iran respons simorgh space launch amp cont provoc
267,765754,32,stevenmnuchin1 speakerryan senatemajldr senorrinhatch repkevinbradi amp garycohn joint statement taxreform
268,765754,661,treasuri sanction 13 senior offici govern venezuela undermin democraci
269,765754,52,sbalinda great see stevenmnuchin1 whitehous regionalmediaday weloveloc
270,765754,70,assist sec tony4ni w scaramucci amp statedeptspox regionalmediaday get word great progress
271,765754,16,know treasuri build oldest department build washington dc
272,765754,315,presssec ustreasuri stevenmnuchin1 target support iran militari irgc
273,765754,37,sanction target iran procur fast attack boat unman aerial vehicl ballist missil program
274,765754,48,treasuri target 16 support iranian militari irgc iranbas crimin organ
275,765754,36,secretari stevenmnuchin1 product bilater meet today tunisian prime minist
276,765754,7,stevenmnuchin1 thisweekabc thank gstephanopoulo show discuss realdonaldtrump potu g20summit2017
277,765754,1673,stevenmnuchin1 great trip poland g20 potu
278,765754,160,treasuri target chines bank serv gateway illicit n korean financi activ issu sanction
279,765754,96,stevenmnuchin1 great meet w jnjnew ceo alex gorski discuss import comprehens taxreform american busi amp h
280,765754,51,stevenmnuchin1 great honor meet amp sit presid jcvarela construct convers lead strengthen
281,765754,65,stevenmnuchin1 thank 2 imfnew director lagard product meet dedic 2 import partnership global e
282,765754,93,stevenmnuchin1 nice speak w korean dpm kim even look forward meet futur well strong bilater
283,765754,19,treasur jovitacarranza provid signatur currenc usmoneyfactori stevenmnuchin1 lenbep
284,765754,18,readout treasuri spokesperson secretari mnuchin meet panamanian presid juan carlo varela
285,765754,91,stevenmnuchin1 honor swear jovita carranza 44th treasur unit state proud serv american peopl w
286,765754,55,stevenmnuchin1 pleasur join squawkcnbc selectusasummit direct invest us import economi
287,765754,57,stevenmnuchin1 enjoy talk w davidgura selectusa summit taxreform trade regul rollback critic serv har
288,765754,49,stevenmnuchin1 thank selectusa host amp work 2 promot foreign direct invest 2 usa fdi key initi
289,765754,69,treasuri reinforc sanction russia design entiti involv ongo conflict ukrain
290,765754,6,elihmil watch stevenmnuchin1 live squawkcnbc
291,765754,34,treasuri target danger isi facilitatorrecruiterfight restrict terrorist access intl financi system
292,765754,103,stevenmnuchin1 proud 2 support bgcaclub amp brave dedic congressmen amp women play 2night thank servic 2
293,765754,65,stevenmnuchin1 thank miamidadepd help visit centam2017 serv protect peop
294,765754,36,stevenmnuchin1 pleasur meet discuss reform w northern triangl financ minist centam2017 miami today
295,765754,50,stevenmnuchin1 joseameadek agre cooper help northern triangl achiev greater prosper secur
296,765754,45,stevenmnuchin1 today joseameadek mauriciocard discuss econ issu face northern triangl w jodijbond centam2017
297,765754,21,treasuri sanction iraqbas isi financ network collabor iraqi govt counter terror oper
298,765754,42,stevenmnuchin1 product convers w realestateroundt polici issu affect real estat job amp economi thank
299,765754,44,stevenmnuchin1 alway great join charlieroseshow work hard everi day tax amp reg reform benefit american amp g
300,765754,23,stevenmnuchin1 construct discuss apinew energi amp tradepolici convo w industri leader import grow
301,765754,42,stevenmnuchin1 testifi hsfop today dedic uphold potu promis americantaxpay make sure money
302,765754,121,stevenmnuchin1 honor speak budgetgop prioriti bring tax relief lower amp midincom american amp make us biz
303,765754,54,stevenmnuchin1 testifi hfsgg work fix tax system amp grow economi
304,765754,182,stevenmnuchin1 proud deliv potu first report recalibr us financi system achiev admin core princi
305,765754,56,stevenmnuchin1 finreg report find first step toward solut revit economi amp creat job
306,765754,56,stevenmnuchin1 grate share iftar dinner friend old new celebr muslim month ramadan
307,765754,150,stevenmnuchin1 thrill join mariabartiromo discuss finreg report amp fix undu regulatori burden want local amp communi
308,765754,79,stevenmnuchin1 meet w hundr stakehold across financi industri shine light gap amp overlap us financia
309,765754,20,stimul econom growth increas access capit amp taxpay protect top prioriti finreg report
310,765754,68,treasuri releas first seri report us financi system requir eo 13772
